,Type,District,Storage name,Address,Manager Name,Mobile No,Capacity in MT
2041,Cold Storages,Thane,Ms Eskimo Ice Manufacturing Co Pvt Ltd,P No A 32 MIDC Mahape T T C Industrial Area Navi Mumbai,Shri Mansukhlal H Nakum,,3336.0
2042,Cold Storages,Thane,Ms Krushi Foods And Spices Private Limited,MIDC T T C Industrial Area Khairane Distt Thane,Shri Rajesh Mohandas Purswani,,2400.0
2043,Cold Storages,Thane,Sh. Harichandra Ramchandra Bharnuke,Kunde,,,319.805
2044,Cold Storages,Thane,Sh. Vishwanath Waman Raut,"Kapase, Thakurpada, Umberpada, Palghar",,,100.0
2045,Cold Storages,Thane,Shahapur Taluka Sahakari Kharedi Vikri Sangh Ltd,"Shahapur, Tal: Shahapur, Dist: Thane",,,500.0
2046,Cold Storages,Thane,Shri. Baban Pandurang Pawar,Sarlgaon,,,200.802
2047,Cold Storages,Thane,Smt. Ashalata Raghunath Gholap,"Sr.No.147,Village-Dhasai,Tq.Murbad",,,530.472
2048,Cold Storages,Wardha,APMC- Hinganghat,"Hinganghat, Dist: Wardha",,,1720.0
2049,Cold Storages,Wardha,Abhijit Subhash Bidkar & Shri Amol Subhash Bidkar (Jt.),"S.No. 29, Mouza No. 30/35, Mouza Kukabbadi, Tah. Hinganghat",,,1500.0
2050,Cold Storages,Wardha,Arvi Agril. Produce Market Committee,"Arvi Tq, Wardha",,,500.0
2051,Cold Storages,Wardha,"Benawadi V.K.S. Society Ltd.,Benawadi",Allipur,,,750.0
2052,Cold Storages,Wardha,Buldhana Urban Coop. Credit Soc. Ltd,Wardha,,,683.0
2053,Cold Storages,Wardha,Buldhana Urban Coop. Credit Soc. Ltd,Wardha,,,914.0
2054,Cold Storages,Wardha,Chandrakant D Thakkar,"S No. 39/2, Mouza: Tahapur, At: Waigaon, Tal & Diost: Wardha",,,1000.0
2055,Cold Storages,Wardha,Ganapat Eknath Kalbhor,Mouja:Kumbhi,,,10328.1
2056,Cold Storages,Wardha,Gaurav Vasantrao Bonde,Yenora,,,267.0
2057,Cold Storages,Wardha,Kalmeshwar Taluka Sahkari Shetkari Kharedi Vikri Society Ltd.,Hinganghat,,,1000.0
2058,Cold Storages,Wardha,Keshavrao Purushottam Dandekar,Deoli,,,222.604
2059,Cold Storages,Wardha,Late Ramdasji Yerne (Prop. Usha S. Satone),Inzapur,,,465.0
2060,Cold Storages,Wardha,"M/S APMC, Sindi",Sindi,,,400.0
2061,Cold Storages,Wardha,M/S Prakash Warehousing(Prop.Shri Omprakash Kanhaiyalaji Dalia),"Sr.No.164,At Ajanti,Tq.Hinganghat",,,7842.06
2062,Cold Storages,Wardha,M/S S.S.Bhute Warehousing Services,"At Vela, Tal. Hinganghat",,,1500.0
2063,Cold Storages,Wardha,M/S Sharda Warehouse(Mrs.Sunita Gadodia),Neri,,,260.0
2064,Cold Storages,Wardha,M/S Shramik Individual Ustries Pvt. Ltd.,Inzapur,,,2375.0
2065,Cold Storages,Wardha,M/S Wardha Zilla Kukkutpalan Sahakari Sanstha,Ashti,,,1000.0
2066,Cold Storages,Wardha,Maharashtra Agro Industries Dev. Corpn. Ltd. (MAIDCO),"Wardha Industrial Estate, Chichalia Village",,,4476.0
2067,Cold Storages,Wardha,Mr. Chandrakant Keshavrao Vyaghra,Thanegaon,,,582.0
2068,Cold Storages,Wardha,Mr. Navin Navalchand Chodhary,"Sno-131/1,Dhanoli(Megha),Tq.Selu,Wardha",,,164.798
2069,Cold Storages,Wardha,Mr. Nilesh Mahadeorao Tajne,"Sr.No.716,Mz:bhidi,Tq.Deoli,Wardha",,,330.0
2070,Cold Storages,Wardha,Mr. Rameshwar Tukaram Rathi,"Sno-72,Mz:Ranwadi,Tq:Arvi",,,854.886
2071,Cold Storages,Wardha,Mr. Shankar Bajirao Kalode,"Kh.No-96,Mz:Pipra,Tq:Selu",,,511.086
2072,Cold Storages,Wardha,Mr. Suresh Bhimaji Dangri,"Sno-19,Mz:Mandgaon,Tq:Samudrapur",,,661.112
2073,Cold Storages,Wardha,Prasad Uddhav Adake,"Sno-890,A/P-Chinchani (Ambak),Tq.Kadegaon",,,503.035
2074,Cold Storages,Wardha,Priyadarshani Mahila Sah. Patsanstha Ltd,"Karanja, Tq, Wardha",,,200.0
2075,Cold Storages,Wardha,Shivnarayan R Paliwal,SIndividual Hi Rly.,,,619.0
2076,Cold Storages,Wardha,"Shri Anil Ganpatrao Mawle, Village - Murpad","Srno.95/1,Mz:Murpad,Tq:Hinganghat",,,200.0
2077,Cold Storages,Wardha,"Shri Babarao Sskaharamji Mahalle,A/P-Shirpur","Mz;Shirpur,Tq:Deoli",,,200.0
2078,Cold Storages,Wardha,Shri Bipin Laxmikant Mirani,"Sno-40,Mz:Waigaon,Tq.& Dist. Wardha",,,1603.42
2079,Cold Storages,Wardha,Shri Chaganlal Kanhaiyalal Mohata,"Sr.No.186,Mz:Wadad,Tq.& Dist.Wardha",,,103.781
2080,Cold Storages,Wardha,Shri Chandrakant Dineshchandra Thakkar,"Sno-39/2,Taharpur,Tq&Dist.Wardha",,,1603.42
2081,Cold Storages,Wardha,"Shri Dattatray Shridharrao Kale Jain Mandir Ward,Hinganghat","Village:Kadajana,Tq:Hinganghat",,,3200.0
2082,Cold Storages,Wardha,Shri Harishchandra Vinayak Jachak,"At Talegaon S.P.,Tq.Ashti,Wardha",,,835.2
2083,Cold Storages,Wardha,Shri Murlidhar Madhukar Bhutkar,"S.No. 209, Mouza Zadgaon, Tah & Dist. Wardha",,,100.0
2084,Cold Storages,Wardha,Shri Pankaj Shankarlalji Agrawal,"Mz.Jamb,Tq.Arvi,Dist.Wardha",,,2576.24
2085,Cold Storages,Wardha,"Shri Pankaj Sharadrao Sabane,At Nimgaon,Tq & Distt:Wardha","At Nimgaon,Tq & District: Wardha",,,300.0
2086,Cold Storages,Wardha,Shri Piyush Nareshchandra Ghiya,"Sr.No.96/1,Kadajana,Tq.Hinganghat",,,3678.66
2087,Cold Storages,Wardha,Shri Piyush Nareshchandra Ghiya,"Ram Mandir Ward, Hinganghat, Dist: Wardha",,,1450.0
2088,Cold Storages,Wardha,"Shri Prafulla Shyamraoji Lunge,At Seloo",Mz.& Tq: Seloo,,,200.0
2089,Cold Storages,Wardha,"Shri Pramod GovIndividual Rao Chaoudhary,Ramnagar",At Dhahegaon Miskin,,,360.0
2090,Cold Storages,Wardha,"Shri Ramesh Mahadeo Somnathe,R/O-Selu","Sr.No.77/2,Mz & Tq:Selu",,,200.0
2091,Cold Storages,Wardha,Shri RavIndra Vishwanathji Goenka,"Sno-261,Nandgaon,Tq.Hinganghat",,,856.574
2092,Cold Storages,Wardha,Shri Sudhakar Pandurang Satone,"Sno-117,Mz:Inzapur,Tq & Dist. Wardha",,,953.67
2093,Cold Storages,Wardha,"Shri Sudhir Dinanath Gadage,Ramdhara,Talegaon(S.P.)","Sno.56,At Ramdhara,Tq:Asti",,,948.0
2094,Cold Storages,Wardha,Shri Thanik Shamrao Warwatkar,"S.No.18,Mz.Mandagaon,Tq. Samudrapur",,,108.0
2095,Cold Storages,Wardha,Shri Vinod Sadanand Dhone,"Sr.No.65/1,At Tulzapur,Tq/Seloo",,,252.0
2096,Cold Storages,Wardha,Shri Vithaldas Madangopal Bhutada,"At Post Majara, Tah & Dist. Wardha",,,200.0
2097,Cold Storages,Wardha,Shri. Adhik Keshaorao Sawarkar,Nandari,,,500.0
2098,Cold Storages,Wardha,Shri. Chandrakanth S. Ughade,Umari,,,100.0
2099,Cold Storages,Wardha,Shri. Gopaldas Badri Prasad Agrawal,SIndividual Hi Raly,,,500.0
2100,Cold Storages,Wardha,Shri. Muralidhar Panjabrao Vaidya,Paunar,,,200.0
2101,Cold Storages,Wardha,"Smt. Shalini Chandrashekhar Thanare,A/P- Dahegaon","Plot-21,Sno-182,Mz:Kharangana,Tq:Arvi",,,200.0
2102,Cold Storages,Wardha,Smt. Veena Sharad Pinjarkar,Parseoni,,,750.0
2103,Cold Storages,Wardha,Tejpal Singh Arora,Wadner,,,500.0
2104,Cold Storages,Washim,Adivasi V.K.S.Sanstha,Panchala,,,2000.0
2105,Cold Storages,Washim,Anand Seshrao Bharose,Kawathal,,,200.0
2106,Cold Storages,Washim,Anant Nagri Sahakari Pat Sanstha Ltd,"At: Risod, Tal: Risod, Dist: Washim",,,954.0
2107,Cold Storages,Washim,Anusayabai Wamanrao Ambhore,"Gut No. 115, At Po: Ajankhed, Tal: Dist: Washim 444505",,,1000.0
2108,Cold Storages,Washim,Bharat Narayan Patil,Gimbha,,,102.0
2109,Cold Storages,Washim,Buldhana Urban Co-Op Credit Society Ltd,"GODOWN NO.3 & 4 GUT NO 506 MALEGAON ,WASHIM",,,4598.0
2110,Cold Storages,Washim,Buldhana Urban Co-Op Credit Society Ltd,"GODOWN NO.1GUT NO 506,AT MALEGAON,TAL MALEGAON,DIST WASHIM",,,1003.21
2111,Cold Storages,Washim,Chandraprakash Madanlal Hurkat,AT POST ANSING TQ DIST WASHIM 444505,,,1000.0
2112,Cold Storages,Washim,Dwarka Warehouse (Prop: Shri Anilkumar Dwarkadas Kabra),"Gut No. 46, S No.11, Amani, Tal: Malegaon, Dist: Washim",,,995.0
2113,Cold Storages,Washim,Gajanan Ganappa Dubulgunde,"Property No.368, At Kothari, Tal. Mangrulpir, Dist. Washim",,,105.317
2114,Cold Storages,Washim,Ganesh Warehouse(Prop.Sau.Sushma Sureshkumar Mantri),"Gno-414,At Medshi,Tq&Distt:Washim",,,280.0
2115,Cold Storages,Washim,Gopal Namdeo Bhojane,"At Ramsingwadi, Tal. Mangrulpir, Dist. Washim",,,576.99
2116,Cold Storages,Washim,"ITC Limited,Virginia House,Kalkota (Godown In Washim)","Sno-104,Zakalwadi,Tq.WAshim",,,5841.0
2117,Cold Storages,Washim,Jay MaaVidyeshwari,Shendurjana,,,908.0
2118,Cold Storages,Washim,Kamalabai Omprakash Gattani,Nagarda,,,999.0
2119,Cold Storages,Washim,M/S Aditya Warehouse,"Gno-68,Mz:Jambhrun,Tq:Washim",,,300.0
2120,Cold Storages,Washim,"M/S G.K.Store House,Jamrun Dharmji","Jamrun Dharmaji,Tq:Washim",,,1000.0
2121,Cold Storages,Washim,M/S H B Oil Industries,"S No. 86/2, Gat No. 458, Po: Ansing, Tal Dist: Washim",,,1000.0
2122,Cold Storages,Washim,M/S Mundada Warehouse,Malegon,,,1961.0
2123,Cold Storages,Washim,M/S Subham Warehouse (Prop. Shri Sunil K. Baheti),"Sno-18,At Medshi,Tq:Malegoan",,,900.0
2124,Cold Storages,Washim,M/S Trimurti Groups,"Gat No 10, Hingoli Road, Panchala, Tal Dist: Washim",,,1000.0
2125,Cold Storages,Washim,Maharashtra State Warehousing Corporation,"Mkt Yard,Mangrulpir",,,3511.86
2126,Cold Storages,Washim,Mahima Agro Services (Prop: Mrs Sushila Pradeep Mandhane),"MIDC Road, G No. 124 (Part), At Village: Panchalai, Tal: Washim, Dist: Eashim",,,2973.12
2127,Cold Storages,Washim,Mangrulpir Taluka Coop Ginning & Pressing Factory Ltd,"At & Tal: Mangrulpir, Dist: Washim",,,500.0
2128,Cold Storages,Washim,Manik Janardhan Wazulkar,"At. Shelgaon(B), Tal. Malegaon",,,500.0
2129,Cold Storages,Washim,Mr Panjab Baliram Lahane,"Plot No. 367, At: Karanji, Tal: Malegaon, Dist: Washim",,,173.0
2130,Cold Storages,Washim,Mr. Ashish Shyamsundar Mundada,"Sno-146,Mz & Tq:Malegaon",,,972.676
2131,Cold Storages,Washim,Mr. Govind Ramchandra Mundada,"Sno-146,Mz & Tq:Malegaon",,,972.676
2132,Cold Storages,Washim,Mr. Ramkrushna Sopan Bhoyar,"Gno-135,At Malegaon,Tq:Washim",,,504.0
2133,Cold Storages,Washim,Mr. Shamsundar Madanlal Toshniwal,"Sno.887,At Tongaon,Dist.Washim",,,930.069
2134,Cold Storages,Washim,"Mr. Sudhir Ganeshrao Jadhav,A/P-Risod","Sno-315,P-2-6,8.12-16,At&Tq:Risod",,,2281.5
2135,Cold Storages,Washim,Mr. Vijay Bhagwandas Dagdiya,"Gno-161/3,A/P-Kata,Tq.& Dist.Washim",,,1003.84
2136,Cold Storages,Washim,Omprakash Madanlal Gattani,Malegaon,,,999.0
2137,Cold Storages,Washim,Pandurang Aayaji Garad,"At Karanji (Garad), Post Lehani, Tal. Risod, Dist. Washim",,,200.0
2138,Cold Storages,Washim,Pankaj Madhukarrao Raut & Madhukar Vitthalrao Raut,"At Po. Wanoja, Tal: Mangrulpir, Dist: Washim",,,300.0
2139,Cold Storages,Washim,Parashram J Mahakal,Manoli,,,98.0
2140,Cold Storages,Washim,Prakash G Gowande,Majlapur,,,250.0
2141,Cold Storages,Washim,Pramod Kisan Vakte,Gimbha,,,106.0
2142,Cold Storages,Washim,Radheshyam Hiralal Jaiswal,Risod,,,500.0
2143,Cold Storages,Washim,Rishiwat Urban Co-Op. Credit Society Ltd.,"At APMC Premises,At & Tq.Risod",,,1004.0
2144,Cold Storages,Washim,Sandeep Ramdas Lahane,"At Po:Tiwali, Tal: Malegaon, Dist: Washim",,,250.0
2145,Cold Storages,Washim,Sau Chhaya Dyaneshwar Bajad,"At Po: Netansa, Tal: Risod, Dist: Washim",,,200.0
2146,Cold Storages,Washim,Sau Radhika Shrikisan Mantri,"At Post: Jaulka, Tal: Malegaon, Dist: Washim",,,500.0
2147,Cold Storages,Washim,Sau Radhika Shrikisan Mantri,"At Post: Jaulka, Tal: Malegaon, Dist: Washim",,,500.0
2148,Cold Storages,Washim,Sau Sushilabai Gyanrao Andhale,"At : Mairalhoh, Tal: Malegaon, Dist: Washim",,,100.0
2149,Cold Storages,Washim,Sau Urmila Ramprakash Khatri,"Chikhali(Bk), Tal & Dist: Washim",,,1000.0
2150,Cold Storages,Washim,Sau. Prabha Prakashrao Ingole,A/P & Tq.Manora,,,305.394
2151,Cold Storages,Washim,Sau.Pushpa Shalikram Lahane,"Gno-352,Mz:Karanji,Tq:Malegaon",,,108.0
2152,Cold Storages,Washim,Sh. Ashish Ratanlal Hurkat,Tq. Ansing,,,996.0
2153,Cold Storages,Washim,Shankarrao Balkrishna Lakade,Poha,,,100.0
2154,Cold Storages,Washim,Shree Ganesh Warehousing Corporation,"A/P-Mednshi,Tq.Malegaon",,,510.51
2155,Cold Storages,Washim,Shri Bajirao Khanduji Chandanshiv,"At Wadap,Post-Malegaon,Dist.Washim",,,116.0
2156,Cold Storages,Washim,Shri Bhanudas Krishnaji Sable,"At: Gobhani, Tal: Risod, Dist: Washim",,,200.0
2157,Cold Storages,Washim,Shri Bhanudas Tulshiram Borkar,"Mz:Nandhana,Tq.Rishod",,,225.298
2158,Cold Storages,Washim,Shri Changdeo Kashiba Shinde & Sou Sunanda Changdeo Shinde,"At : Yeoti, Tal: Risod, Dist: Washim",,,200.0
2159,Cold Storages,Washim,Shri Dattarao Namdeorao Khadase,"At Po: Shelu Khadase, Tal: Risod, Dist: Washim",,,200.0
2160,Cold Storages,Washim,Shri Deorao Janardhan Wankhede & Shri Tejrao Janardhan Wankhede,"At : Kukasa, Tal : Risod, Dist: Washim",,,990.0
2161,Cold Storages,Washim,Shri Dhiraj Wamanrao Deshmukh,"At: Karada, Tal: Risod, Dist: Washim",,,200.0
2162,Cold Storages,Washim,Shri Gokuldas Mohandlal Heda,"Sr.No.104/1,A/P & Tq.Manora",,,361.711
2163,Cold Storages,Washim,Shri Govindrao Prahladrao Sarnaik,"Sr.No.94,At Chinchaba Pen,Tq.Risod",,,1129.57
2164,Cold Storages,Washim,Shri Hemant Ramji Rathod,"At.Po.Tq. Digras Road Manora, Dist; Washim",,,200.0
2165,Cold Storages,Washim,Shri Himmatrao Manikrao Awachar,"At: Kinkheda, Tal: Risod, Dist: Washim",,,200.0
2166,Cold Storages,Washim,Shri Kesho Nivrutri Wazurkar,"At Shellgaon(B),Malegaon",,,117.504
2167,Cold Storages,Washim,Shri Kisan Lodji Khanjode,"Gno-185,Asegaon Pen,Tq.Risod",,,178.654
2168,Cold Storages,Washim,Shri Narayanrao Daguduji Borkar,"At Post Rithod, Tal. Rishod",,,998.0
2169,Cold Storages,Washim,Shri Narayanrao Wamanrao Sanap,"At Risod, Tal: Risod, Dist: Washim",,,300.0
2170,Cold Storages,Washim,Shri Pandit Murlidhar Wani,Risod,,,167.0
2171,Cold Storages,Washim,Shri Pandurang JAiram Thakare,"Plot-152,Mz:Atkali,Tq:Washim",,,126.684
2172,Cold Storages,Washim,Shri Radheshyam Shankarlalji Mandhane,"AtPost: Malegaon, Tal: Malegaon, Dist: Washim",,,1000.0
2173,Cold Storages,Washim,Shri Rajkumar Kondaji Dahatre,"At Warangi,Post-Kalbeshwar,Tq.MAlegaon",,,113.0
2174,Cold Storages,Washim,Shri Sachidanand Vallabhdas Zanwar,"SS.No.138/2,At Kali,Tq. Karanja",,,1036.58
2175,Cold Storages,Washim,Shri Sadashiv Tukaram Jadhav,"At Post: Kalamba Mahali, Tal & Dist: Washim",,,200.0
2176,Cold Storages,Washim,"Shri Sampat Mahalle,Kalambe Mahali","Gut No.501,At Kalambe Mahale,",,,180.0
2177,Cold Storages,Washim,Shri Satish Uttamchand Bagadiya,"At Nizampur,Tq.Risod,Washim",,,370.629
2178,Cold Storages,Washim,Shri Suresh Namdeorao Shinde,"At Post; Chivra, Tal: Malegaon, Dist: Washim",,,300.0
2179,Cold Storages,Washim,Shri Vasantrao GovIndividual Rao Ladke,"At Kasola,Tq.Mangrulpir",,,102.114
2180,Cold Storages,Washim,Shri Vijay Eknath Aaru,"At: Rithad, Tal: Risod, Dist: Washim",,,500.0
2181,Cold Storages,Washim,"Shri Vijaykumar Bhagwandas Dagadia,Kata","Sno-161,At Kata,Tq:Washim",,,1000.0
2182,Cold Storages,Washim,Shri Vithalrao Kundlik Narwade,"A/P-Bibkheda,Tq.Risod,Dist.Washim",,,108.0
2183,Cold Storages,Washim,Shri Vivek Babanrao Gawale,"Plot-30,At Amani,Tq.Malegaon",,,270.0
2184,Cold Storages,Washim,Shri. Purushottam Paramanand Biyani,Masla Pen,,,501.457
2185,Cold Storages,Washim,Shri. Sanjay K Baheti,Medshi,,,370.0
2186,Cold Storages,Washim,Smt. Kamalabai Omprakash Gattani,"Survey No.148, A/P Nagarda, Tal. Malegaon, Dist. Washim",,,1000.0
2187,Cold Storages,Washim,Smt. Roma Raman Wanjani,"Mahalaxmi Nagar, Behind Bus Stand, Tal. & Dist. Washim",,,1000.0
2188,Cold Storages,Washim,Sopanrao Sadashiv Gawande,Tarala,,,109.0
2189,Cold Storages,Washim,Sou Babitai Pandurang Patil,Gimbha,,,200.0
2190,Cold Storages,Washim,Vithalrao Amruta Aru,"At Rithad, Tal. Risod, Dist. Washim",,,199.0
2191,Cold Storages,Yavatmal,APMC Yeotmal,Dhamangaon Road,,,311.0
2192,Cold Storages,Yavatmal,"APMC, Umarkhed","A/P Umarkehd, Tal. Umarkhed, Dist. Yavatmal",,,529.848
2193,Cold Storages,Yavatmal,"APMC, Wani- Sub Market Yard Shindola",Wani,,,251.0
2194,Cold Storages,Yavatmal,APMC-RAlegaon,"Sr.687,Ralegaon,DIst.Yavatmal",,,1000.0
2195,Cold Storages,Yavatmal,Bhairavnath Sahakari Dudh Vyavsayik Sanstha,Manikdoha,,,250.0
2196,Cold Storages,Yavatmal,Bhaurao Bimrao Deshmukh,"Gut No.106/3(98), At Khadka, Post Lewa, Tal. Mahagaon, Dist. Yavatmal",,,956.611
2197,Cold Storages,Yavatmal,Chandrashekhar Brijmohan Mor,"Survey No.7/1, At Dholamba, Tal. & Dist. Yavatmal",,,2553.0
2198,Cold Storages,Yavatmal,Darak Onkar Nandkishor,Bharita,,,500.0
2199,Cold Storages,Yavatmal,Dr. Satish VAsantrao Chidderwar,"Sno-15/2,Pusad,Khand-II",,,996.117
2200,Cold Storages,Yavatmal,"ITC Limited,Virginia House,Kalkota (Godown In Yavatmal)","Sno-152/2/A,Parwa,Tq. & Dist.Yavatmal",,,5953.34
2201,Cold Storages,Yavatmal,Kamalkishor Durga Prasad Singhania,ARNI,,,1000.0
2202,Cold Storages,Yavatmal,Kamrudding Habibbhai Gajiyani,"At Nimba, Tal. Pusad",,,1000.0
2203,Cold Storages,Yavatmal,M/S APMC Babhulgaon,Babhulgaon,,,500.0
2204,Cold Storages,Yavatmal,M/S APMC Ghatanji,Ghtanji,,,200.0
2205,Cold Storages,Yavatmal,M/S APMC Moregaon,Mukutbhan,,,182.0
2206,Cold Storages,Yavatmal,M/S APMC Moregaon,Mardi,,,182.0
2207,Cold Storages,Yavatmal,M/S APMC Moregaon,Moregaon,,,182.0
2208,Cold Storages,Yavatmal,M/S Jagdamba Cotton Individual Ustries,Tatapur,,,500.0
2209,Cold Storages,Yavatmal,M/S Karedi Vikri Sangh,Maregaon,,,700.0
2210,Cold Storages,Yavatmal,M/S Pandharkawada APMC,Pandharkawada,,,500.0
2211,Cold Storages,Yavatmal,"M/S Rayat SSK Ltd.,",Shewalewadi,,,10000.0
2212,Cold Storages,Yavatmal,"M/S Vasant Sahakari Ginning & Processing Society Ltd.,",Ralagaon,,,500.0
2213,Cold Storages,Yavatmal,Maharashtra State Warehousiing Corporation,"MIDC, Yavatmal",,,1812.16
2214,Cold Storages,Yavatmal,Maharashtra State Warehousing Corporation,"Midc,Plot No.A-45,Murtizapur",,,1755.93
2215,Cold Storages,Yavatmal,Maharashtra State Warehousing Corporation,"APMC,Sr.No-167,Hinganghat",,,1755.93
2216,Cold Storages,Yavatmal,Maharashtra State Warehousing Corporation,"Desai Ganj,Armouri Rd,Wadsa",,,2000.0
2217,Cold Storages,Yavatmal,Maregaon Taluka Sahakari Shetaki Kharedi Vikri Sangh Maryadit,Maregaon,,,261.0
2218,Cold Storages,Yavatmal,Mr Avinash Santoshrao Wankhede,"At Post: Wai, Tal: Bhabulgaon, Dist: Yavatmal",,,100.0
2219,Cold Storages,Yavatmal,Mr. Nitin Jagmohan Bajoria,"Sno-32/2,Tatapur,Tq:Paratwada",,,769.854
2220,Cold Storages,Yavatmal,Mr. Rajiv Wamanrao KAsawar,"Gno-5/2,Mz:Warha,Tq:ZAri",,,1286.69
2221,Cold Storages,Yavatmal,Mr. Ramesh Wamanrao Deshmukh,"Mz:ShIndividual I,Tq:Bhabulagaon",,,127.258
2222,Cold Storages,Yavatmal,Mr. Rubin Girish Agrawal,"Gno-54,Shelu,Tq:Pusad",,,3078.49
2223,Cold Storages,Yavatmal,Mr. Suryakant Dhondba Mitkare,"Sno-185/2,At Dhanki,Tq.Umarkhed",,,1232.42
2224,Cold Storages,Yavatmal,Mr. Swapnil A.Nilawar & Sau.Shila D. Chintawar,"Sno-69/2,At & Tq:Arni",,,991.328
2225,Cold Storages,Yavatmal,Mr. Vasant Santoba Mamidwar,"Sr.No.17/1,A/P-Nageshwadi,Taluk-Umarkhed",,,946.263
2226,Cold Storages,Yavatmal,Mrs. Snehprabha Punamchand Jain,"Sr.No.148,At Mulava,Tq.Umarkhed",,,209.267
2227,Cold Storages,Yavatmal,Pargaon Sudrik V.K.S.Scty.Ltd.,Patan,,,200.0
2228,Cold Storages,Yavatmal,Poonam Vinod Dhannawat,"GNo.220,Pimpalgaon,Tq:Deulgaonraja",,,512.4
2229,Cold Storages,Yavatmal,"Praphul K Mankar, A/P Sawner, Tal. Ralegaon, Dist. Yavatmal","Praphul K Mankar, A/P Sawner, Tal. Ralegaon, Dist. Yavatmal",,,114.717
2230,Cold Storages,Yavatmal,Prashant Madhukar Deshmukh,"Sno-3/4,Parsoda,Tq.Arni",,,271.62
2231,Cold Storages,Yavatmal,Sahakari Shetki Kharedi Vikri Samiti Ltd.,"Plot No.5,Mz:Wani",,,980.0
2232,Cold Storages,Yavatmal,Sau Madhuri Ashok Uttarwar,"At Post: Bhamb, Tal: Ralegaon, Dist: Yavatmal",,,100.0
2233,Cold Storages,Yavatmal,Sau Meena Rajkumar Bhandari,"S No. 168/2A, Village; Umarkhed Khand 2 ( Bittergaon), Tal: Umarkhed, Dist: Yavatmal",,,2600.0
2234,Cold Storages,Yavatmal,Sau. Mangla Kantilal Kothari & Shri Sheetal Shantilal Kothari,"Sr.No.162(New),Digras Road,At & Tq.Arvi",,,983.576
2235,Cold Storages,Yavatmal,Sau. Meena Girish Agarwal,Pusad,,,1000.0
2236,Cold Storages,Yavatmal,Sau. Vimal Sahnkarrao Rathod,Darwa,,,1000.0
2237,Cold Storages,Yavatmal,Sau.Ashatai Bhanuprakash Kadam,"Sno-33/1,Borgadi,Tq.Pusad",,,1839.6
2238,Cold Storages,Yavatmal,"Sau.Maya Ashok Sontakke,A/P-Temurda",Arni,,,2500.0
2239,Cold Storages,Yavatmal,SauTara Sureshchandra Gandhi (Godown No. 1),"Devgiri, Tal: Dharwha",,,999.7
2240,Cold Storages,Yavatmal,SauTara Sureshchandra Gandhi (Godown No. 2),"Devgiri, Tal: Dharwha",,,999.7
2241,Cold Storages,Yavatmal,SauTara Sureshchandra Gandhi (Godown No. 3),"Devgiri, Tal: Dharwha",,,999.7
2242,Cold Storages,Yavatmal,Sheshrao Narayan Naik & Vishal Sheshrao Naik,"Gram Fulsawangi, Tal. Mahagaon, Dist. Yeotmal",,,750.0
2243,Cold Storages,Yavatmal,Shivareddy L. Chintalwar,"At Aradhawan,Tq.Zari",,,206.161
2244,Cold Storages,Yavatmal,Shri Apprao S MaIndividual,Pusad,,,252.0
2245,Cold Storages,Yavatmal,Shri Ashok Tabaji Patil,"Sno-13,Mz-Chahnd,Tq:Ralegaon",,,604.778
2246,Cold Storages,Yavatmal,Shri Deepak Nanabhau Embadwar,Tiwsa,,,604.778
2247,Cold Storages,Yavatmal,Shri Deorao Vithoba Thepale,"Gno-75/1.Mz:Kumbha,Tq.Moregaon",,,
2248,Cold Storages,Yavatmal,Shri Devanand Janardan Channawar,"Sy.No.16/2, At Ganeshpur,Tal.Kelapur",,,306.774
2249,Cold Storages,Yavatmal,Shri Dnyaneshwar Sitaram Sadhu,"S No. 13/2, Village: Umarkhed Khand I, At: Umarkhed, Tal: Umarkhed, Dist: Yavatmal",,,980.0
2250,Cold Storages,Yavatmal,Shri Gajanan Warehouse (Prop: Suresh Gangadhar Nilawar),"A/P Kupti, Tal: Umarkhed, Dist: Yavatmal",,,500.0
2251,Cold Storages,Yavatmal,Shri Gopal Ramanand Bangad,"Sno-13/2,Sawali,Tq.Darwa,Dist.Yavatmal",,,512.754
2252,Cold Storages,Yavatmal,Shri Gunvantrao M Deshmukh,"At Post: Gawandi, Tal: Babhulgaon, Dist: Yavatmal",,,250.0
2253,Cold Storages,Yavatmal,Shri Harshal Panjabrao Deshmukh,"Sr.No.81,Jambazar,Tq.Pusad",,,518.896
2254,Cold Storages,Yavatmal,Shri Hasan Gulamali Vishnani,"Sno-732,Ralegaon,Tq.Ralegaon",,,302.389
2255,Cold Storages,Yavatmal,Shri Jagdish Vasant Kodgirwar,"Sr.No.183,At Hardada,Tq.Umarkhed",,,979.0
2256,Cold Storages,Yavatmal,Shri Kamruddin Habibbhai Gaziani,"SNo. 20/2 A,Mz. Nimbi, Tq. Pusad",,,1010.74
2257,Cold Storages,Yavatmal,Shri Kiran Sakharam Dubbewar,"Sr.No.149,At Mulawa,Tq.Umarkhed",,,699.98
2258,Cold Storages,Yavatmal,Shri Kishor Sureshchand Jain & Shri Jeetendra Sureshchand Jain,"Sr.No.81/2,Nababpuri,Tq.Ner Parsopant",,,1972.39
2259,Cold Storages,Yavatmal,Shri Manish Uttamrao Patil,"At Post: Loni, Tal: Arni, Dist: Yavatmal",,,1000.0
2260,Cold Storages,Yavatmal,Shri Parez Gulamali Vishnani,"Kh.No.1,At & Tq.Ralegaon",,,440.42
